geoid10,n_totpop19,n_totpopraceth19,n_nlwt19,n_nlblk19,n_nlamin19,n_nlasi19,n_nlhp19,n_nlso19,n_nl2om19,n_lat19,n_agginc19,n_hu19,n_huten19,n_huown19,n_hurent19,n_totpoppov19,n_u50pctpov19,n_upov19,n_u200pctpov19,n_blklat19,n_50to99pctpov19,n_ov200pctpov19,n_totpop00,n_agginc00,n_totpoppov00,n_ov200pctpov00,n_50to99pctpov00,n_u50pctpov00,n_upov00,n_u200pctpov00,n_totpopraceth00,n_nlwt00,n_nlblk00,n_nlamin00,n_nlasi00,n_nlhp00,n_nlso00,n_nl2om00,n_lat00,n_blklat00,n_hu00,n_huten00,n_huown00,n_hurent00,s_u50pctpov00,s_u50pctpov19,s_50to99pctpov00,s_50to99pctpov19,s_upov00,s_upov19,s_u200pctpov00,s_u200pctpov19,s_ov200pctpov00,s_ov200pctpov19,a_u50pctpov,a_50to99pctpov,a_upov,a_u200pctpov,a_ov200pctpov,c_u50pctpov,c_50to99pctpov,c_upov,c_u200pctpov,c_ov200pctpov,p_u50pctpov,p_50to99pctpov,p_upov,p_u200pctpov,p_ov200pctpov,s_nlwt00,s_nlwt19,s_nlblk00,s_nlblk19,s_nlamin00,s_nlamin19,s_nlasi00,s_nlasi19,s_nlhp00,s_nlhp19,s_nlso00,s_nlso19,s_nl2om00,s_nl2om19,s_lat00,s_lat19,s_blklat00,s_blklat19,a_nlwt,a_nlblk,a_nlasi,a_lat,a_blklat,c_nlwt,c_nlblk,c_nlasi,c_lat,c_blklat,p_nlwt,p_nlblk,p_nlasi,p_lat,p_blklat,n_pci00,n_pci19,r_n_pci00,r_n_pci19,a_pci,x_pci00,x_pci19,y_pci,a_totpop,a_totpoppov,a_totpopraceth,a_hu,a_huten,a_huown,a_hurent,s_huown00,s_hurent00,s_huown19,s_hurent19,p_totpoppov,p_totpopraceth,p_hu,p_huten,p_huown,p_hurent,c_huown,c_hurent,nc_cats,nc_cats_br,catA_pci,catB_pci,catC_pci
51059492400,4776,4776,2438,620,0,715,28,0,180,795,224203200,1753,1712,1490,222,4776,121,280,586,1415,159,4190,4448.036592534557,123136904.03348848,4435.0137034577365,3761.0389481415023,55.392440825428814,334.1329443695307,389.5253851949595,673.974755316234,4448.036592534557,2692.2580957530217,652.4950282369775,18.313343808923303,321.662349648239,12,13.187698049738781,355.0233281705997,383.0967488670568,1035.5917771040345,1687.067806763905,1643.6378469349559,1226.2830612645237,417.3547856704322,0.07533977721625203,0.02533500837520938,0.01248980150438822,0.03329145728643216,0.08782957872064025,0.05862646566164154,0.15196678079952108,0.1226968174204355,0.8480332192004789,0.8773031825795645,-213.13294436953072,103.60755917457118,-109.52538519495948,-87.974755316234,428.96105185849774,-0.05000476884104264,0.02080165578204394,-0.029203113058998705,-0.02926996337908558,0.029269963379085606,-0.6378686925699211,1.8704277628980817,-0.2811765018604409,-0.13053123224913013,0.11405387122365925,0.6052688730734864,0.5104690117252931,0.14669281932889322,0.12981574539363483,0.00411717471921428,0,0.07231558080886899,0.14970686767169178,0.0026978195323618557,0.005862646566164154,0.0029648357821229696,0.0027612433102468135,0.07981573909856307,0.03768844221105527,0.0861271576564892,0.16645728643216082,0.23281997698538245,0.2962730318257956,-254.25809575302173,-32.49502823697753,393.337650351761,411.9032511329432,379.40822289596554,-0.09479986134819329,-0.01687707393525839,0.07739128686282279,0.08033012877567161,0.06345305484041316,-0.09444046102196083,-0.04980118902174343,1.2228277595494286,1.075193805092517,1,27683.428738009385,46943.718592964826,0.4817300521998509,0.5208643815201193,19260.28985495544,0.9033165788290775,0.9385625336743167,0.03524595484523929,327.9634074654432,340.9862965422635,327.9634074654432,65.93219323609492,68.36215306504414,263.71693873547633,-195.3547856704322,0.7460786228251483,0.25392137717485175,0.8703271028037384,0.12967289719626168,0.07688506041738163,0.07373217388001856,0.03908093852052369,0.040521283608733465,0.21505388687627766,-0.46807846076717996,0.12424847997859012,-0.12424847997859007,other,other,lt 10% change,stayed between 30% & 70% regional pci,statyed between 40th and 60th percentile of per capita income
51059492500,3855,3855,3304,27,0,193,0,0,219,112,334184400,1413,1395,1310,85,3854,39,88,167,139,49,3687,3848.3922311557753,215214923.49224073,3848.389989598609,3671.351434815355,45.01075947439657,14.008293761514045,59.01905323591062,177.03855478325437,3848.3922311557753,3358.213354893932,163.0546939948493,0,189.09773189243575,0,7.999999999999992,82.00156909001609,48.024881284542126,211.07957527939143,1281.4635540219197,1242.456829350422,1190.4388968930941,52.01793245732765,0.003640040068541786,0.010119356512714063,0.0116959974420605,0.012714063310845874,0.015336037510602288,0.022833419823559936,0.046003278062190275,0.04333160352880124,0.9539967219378097,0.9566683964711987,24.991706238485953,3.989240525603428,28.98094676408938,-10.03855478325437,15.648565184645122,0.006479316444172278,0.0010180658687853738,0.007497382312957648,-0.002671674533389033,0.0026716745333890124,1.7840649735050103,0.0886285984104006,0.4910439116711498,-0.0567026475986794,0.004262344660402183,0.8726276203622234,0.8570687418936446,0.042369562196595434,0.007003891050583658,0,0,0.04913681364429026,0.05006485084306096,0,0,0.0020787901854789313,0.002075226977950711,0.021308007127274764,0.05680933852140078,0.012479206484137135,0.029053177691309988,0.05484876868073257,0.03605706874189364,-54.213354893931864,-136.0546939948493,3.902268107564254,63.975118715457874,-72.07957527939143,-0.01555887846857884,-0.03536567114601177,9.280371987707009e-4,0.016573971207172855,-0.018791699938838925,-0.01614351119619205,-0.8344113908131163,0.02063625019989122,1.332124453081151,1,55923.33384053369,86688.56031128405,0.9455630126771066,0.9239940387481371,30765.226470750356,1.8247911080533201,1.7331953506242026,-0.09159575742911752,6.607768844224665,5.610010401390809,6.607768844224665,131.53644597808034,152.5431706495781,119.56110310690588,32.98206754267235,0.9581330061306648,0.04186699386933511,0.9390681003584229,0.06093189964157706,0.0014577551694483902,0.0017170206276609637,0.10264548341250007,0.11903824355426718,0.10043447288134345,0.6340518737404419,-0.019064905772241847,0.01906490577224195,other,other,lt 10% change,stayed 70% or over regional pci,stayed above 60th pctile of per capita income
51061930100,5367,5367,4525,383,0,0,0,0,107,352,313585200,2748,2235,1499,736,5367,89,516,704,735,427,4663,5511.000000000002,233409535.77798283,5478.697570725709,4428.891451414515,278.54489544895455,150.9017527675277,429.44664821648223,1049.8061193111935,5511.000000000002,4821.267066420665,442.84563345633467,8,3.406211562115626,0,2.477244772447728,32.86346863468637,200.14037515375156,642.9860086100863,2574.4995387453882,2261.650522755228,1409.2566113161135,852.3939114391145,0.027543362417710392,0.016582820942798584,0.05084144394779186,0.0795602757592696,0.07838480636550224,0.09614309670206819,0.19161600102196114,0.13117197689584498,0.8083839989780388,0.868828023104155,-61.90175276752771,148.45510455104545,86.55335178351777,-345.80611931119347,234.10854858548464,-0.010960541474911809,0.028718831811477746,0.01775829033656595,-0.06044402412611616,0.06044402412611616,-0.4102122846968564,0.5329665234459519,0.20154622732062072,-0.32939998438767565,0.05285940085768284,0.874844323429625,0.8431153344512763,0.08035667455204763,0.0713620272032793,0.001451642170205044,0,6.1807504302588e-4,0,0,0,4.4950912220063997e-4,4.6156973587623023e-4,0.0059632496161651895,0.019936649897521894,0.03631652606673045,0.06558598844792249,0.11667320061877808,0.1369480156512018,-296.2670664206653,-59.84563345633467,-3.406211562115626,151.85962484624844,92.01399138991371,-0.03172898897834875,-0.008994647348768328,-6.1807504302588e-4,0.02926946238119204,0.020274815032423718,-0.061450042559168076,-0.13513881347152437,-1,0.7587655650669538,1,42353.39063291286,58428.39575181666,0.8605518269947801,0.7205663189269746,16075.005118903799,1.3820007734737476,1.1681797863275594,-0.21382098714618825,-144.00000000000182,-111.69757072570883,-144.00000000000182,173.50046125461176,-26.65052275522794,89.74338868388645,-116.3939114391145,0.6231098028351896,0.3768901971648105,0.6706935123042506,0.32930648769574944,-0.020387613896146007,-0.026129559063691122,0.06739191778576215,-0.010351729473688443,0.063681367866761,-0.13654944020259863,0.047583709469060986,-0.04758370946906104,other,other,decline 10% or more,stayed 70% or over regional pci,stayed above 60th pctile of per capita income
51061930203,2767,2767,2327,234,29,0,0,0,33,144,116666100,1300,1075,847,228,2767,288,363,531,378,75,2236,2503.2166151512083,83673240.88776748,2475.169800640595,2008.3009182958458,122.57059343774954,51.96918876023403,174.53978219798356,466.868882344749,2503.2166151512083,2186.9317999737054,209.9754060645841,0.023143865112103413,8.486979353355267,0,6.151005327501636,36.830033193405214,54.818247373544544,264.7936534381286,1040.9697205403982,948.6954258303276,734.7660732482079,213.92935258211966,0.020996211551540408,0.10408384531984098,0.04952007470599683,0.027105168052041922,0.07051628625753723,0.1311890133718829,0.18862095126722997,0.19190458980845682,0.81137904873277,0.8080954101915432,236.03081123976597,-47.57059343774954,188.46021780201644,64.13111765525099,227.6990817041542,0.08308763376830057,-0.022414906653954906,0.06067272711434568,0.0032836385412268465,-0.0032836385412268188,4.541745154589999,-0.38810771901752616,1.0797550875149065,0.137364300942839,0.11337896608510713,0.8736486434041996,0.8409830140946873,0.08388223567775432,0.0845681243223708,9.245650165479343e-6,0.010480664980122878,0.0033904294586358063,0,0,0,0.0024572405321503033,0.00222298710787916,0.014713082747407569,0.011926273942898446,0.021899122529686954,0.05204192265992049,0.10578135820744126,0.1366100469822913,140.06820002629456,24.024593935415908,-8.486979353355267,89.18175262645545,113.20634656187138,-0.03266562930951222,6.858886446164808e-4,-0.0033904294586358063,0.030142800130233537,0.030828688774850024,0.0640478134837029,0.11441622800351409,-1,1.6268625302583979,1,33426.28855262418,42163.38995301771,0.6912751677852349,0.4008941877794337,8737.101400393527,1.0907074013145241,0.8429877156884008,-0.24771968562612334,263.7833848487917,291.830199359405,263.7833848487917,259.03027945960184,126.30457416967238,112.23392675179207,14.070647417880338,0.7745015452194448,0.22549845478055516,0.7879069767441861,0.21209302325581394,0.11790310276243549,0.10537777004682342,0.24883555625914994,0.12133357164712144,0.15274783477091605,0.06577240218814354,0.013405431524741274,-0.013405431524741218,other,other,decline 10% or more,stayed between 30% & 70% regional pci,other
51061930204,3388,3388,2629,378,0,32,0,0,30,319,188037500,1434,1284,1099,185,3388,187,411,577,697,224,2811,3008.049527196812,100811884.64098516,2974.287594287136,2413.2845122340195,147.9975136146992,62.436452029371445,210.43396564407064,561.0030820531169,3008.049527196812,2626.4934293836336,253.44574796615615,5.362449968058615e-7,10.174829371803781,0,7.399875668963728,44.3992549554809,66.13638931452917,319.58213728068534,1250.1165210421536,1140.0433692891952,881.9727013449456,258.0706679442496,0.02099206954609779,0.05519480519480519,0.04975897888925249,0.06611570247933884,0.07075104843535028,0.12131050767414404,0.18861763170806475,0.17030696576151122,0.8113823682919354,0.8296930342384888,124.56354797062855,76.00248638530081,200.56603435592936,15.996917946883059,397.71548776598047,0.034202735648707405,0.01635672359008635,0.050559459238793764,-0.018310665946553534,0.018310665946553395,1.995045264776275,0.5135389408173964,0.9531067560413135,0.028514848596443963,0.16480256917482486,0.8731549815375717,0.775974025974026,0.08425584275613344,0.1115702479338843,1.7827000252405612e-10,0,0.0033825338578403192,0.009445100354191263,0,0,0.0024600245448284353,0.0021841427594343943,0.014760147582030128,0.00885478158205431,0.021986469543326094,0.09415584415584416,0.10624231229945953,0.20572609208972845,2.506570616366389,124.55425203384385,21.82517062819622,252.86361068547083,377.41786271931466,-0.09718095556354567,0.027314405177750856,0.006062566496350943,0.07216937461251807,0.09948377979026891,9.543410953647856e-4,0.49144344710204485,2.1450158848538097,3.823365824870039,1,33514.03749489833,55501.03305785124,0.6964951528709918,0.6773472429210134,21986.995562952907,1.0935706692673888,1.1096519783612853,0.01608130909389649,379.95047280318795,413.712405712864,379.95047280318795,183.88347895784636,143.9566307108048,217.02729865505444,-73.07066794424958,0.7736308329172127,0.22636916708278726,0.8559190031152648,0.1440809968847352,0.13909630208844034,0.12631124234090058,0.14709307161587848,0.11515457022421882,0.246070312974657,-0.28314208866245455,0.08228817019805212,-0.08228817019805207,other,other,lt 10% change,stayed between 30% & 70% regional pci,stayed above 60th pctile of per capita income
51061930205,1834,1834,1545,112,0,7,0,0,80,90,78814700,761,657,542,115,1828,77,163,299,202,86,1529,1592.9999322369442,51939853.49411385,1589.0028276009512,1403.291196820964,5.53445257291353,25.21250616549497,30.746958738408498,185.71163077998733,1592.9999322369442,1390.0700045634483,148.20034111912895,12.606253082747484,7.6867396846021245,0,0,22.13781029165412,12.298783495363399,160.49912461449236,592.8013644765158,565.1291016119482,471.3508774598023,93.77822415214592,0.01586687306501548,0.04212253829321663,0.0034829721362229105,0.047045951859956234,0.01934984520123839,0.08916849015317287,0.11687306501547988,0.16356673960612692,0.8831269349845202,0.8364332603938731,51.78749383450503,80.46554742708648,132.2530412615915,113.28836922001267,125.70880317903607,0.026255665228201153,0.043562979723733325,0.06981864495193447,0.046693674590647036,-0.046693674590647105,2.0540399075987037,14.539025561606103,4.301337325320036,0.6100230165671501,0.08958140937805253,0.8726114649681529,0.8424209378407852,0.0930322331596217,0.061068702290076333,0.007913530206523836,0,0.004825323296660877,0.003816793893129771,0,0,0,0,0.013896931094383325,0.04362050163576881,0.0077205172746574015,0.04907306434023991,0.1007527504342791,0.11014176663031625,154.92999543655174,-36.20034111912895,-0.6867396846021245,77.7012165046366,41.50087538550764,-0.030190527127367695,-0.03196353086954536,-0.0010085294035311059,0.04135254706558251,0.009389016196037145,0.11145481517328872,-0.24426624693144106,-0.08934082755238654,6.317796921454037,1,32605.0569388149,42974.20937840785,0.6696495152870992,0.4225037257824143,10369.152439592952,1.063910426892279,0.8591987180771331,-0.2047117088151459,241.00006776305577,238.99717239904885,241.00006776305577,168.1986355234842,91.87089838805184,70.64912254019771,21.221775847854076,0.8340587595212188,0.1659412404787813,0.8249619482496194,0.1750380517503805,0.15040701517182486,0.15128692907389854,0.2837352367972619,0.15497754204594338,0.14988647718434087,0.22629748046224288,-0.009096811271599337,0.009096811271599198,other,other,decline 10% or more,stayed between 30% & 70% regional pci,other
51061930206,2400,2400,2032,138,68,50,0,5,25,82,116200600,878,797,673,124,2392,33,85,379,220,52,2013,2260.4535709990323,73702217.38997091,2254.7817129749083,1991.2584632386765,7.853341879556568,35.77633522909103,43.6296771086476,263.5232497362315,2260.4535709990323,1972.497702081958,210.29504366368144,17.888167614545516,10.9074192771619,0,0,31.413367518226273,17.45187084345904,227.74691450714047,841.1801746547258,801.9134652569429,668.8429500755677,133.07051518137519,0.01586687306501548,0.013795986622073578,0.00348297213622291,0.021739130434782608,0.019349845201238388,0.035535117056856184,0.11687306501547985,0.1584448160535117,0.88312693498452,0.8415551839464883,-2.776335229091032,44.14665812044343,41.3703228913524,115.47675026376851,21.74153676132346,-0.002070886442941901,0.0182561582985597,0.016185271855617796,0.04157175103803186,-0.04157175103803168,-0.07760256077971601,5.621384984571197,0.9482151973834484,0.4382032719289578,0.010918490574027242,0.8726114649681529,0.8466666666666667,0.0930322331596217,0.0575,0.007913530206523836,0.028333333333333332,0.004825323296660876,0.020833333333333332,0,0,0,0,0.013896931094383324,0.010416666666666666,0.0077205172746574015,0.034166666666666665,0.10075275043427909,0.09166666666666666,59.502297918041904,-72.29504366368144,39.0925807228381,64.54812915654097,-7.746914507140474,-0.025944798301486216,-0.035532233159621694,0.016008010036672456,0.026446149392009264,-0.009086083767612427,0.030165965646113367,-0.343779113402695,3.58403575854929,3.6986366525130228,1,32605.056938814898,48416.916666666664,0.668903803131991,0.5603576751117735,15811.859727851766,1.063910426892279,0.9680167089740326,-0.09589371791824641,139.5464290009677,137.21828702509174,139.5464290009677,36.81982534527424,-4.913465256942914,4.157049924432272,-9.070515181375185,0.8340587595212187,0.16594124047878128,0.8444165621079046,0.15558343789209536,0.06085657260544704,0.06173381784581119,0.04377162759498874,-0.005841156752130677,0.006215285552404487,-0.0681632228522755,0.010357802586685949,-0.010357802586685921,other,other,lt 10% change,stayed between 30% & 70% regional pci,other
51061930207,1803,1803,1414,132,0,49,0,8,42,158,70891600,621,613,529,84,1803,57,63,248,290,6,1555,1326.9999999999984,43266910.55780733,1323.6703339123706,1168.9689249179683,4.610306890561662,21.00250916811424,25.612816058675904,154.70140899440244,1326.9999999999984,1157.9554140127375,123.45377340281784,10.50125458405712,6.403204014668976,0,0,18.44122756224665,10.24512642347036,133.6988998262882,493.8150936112714,470.76355915846307,392.6444701795016,78.1190889789615,0.015866873065015483,0.03161397670549085,0.00348297213622291,0.0033277870216306157,0.01934984520123839,0.03494176372712146,0.11687306501547988,0.13754853022739877,0.8831269349845202,0.8624514697726012,35.997490831885756,1.3896931094383378,37.387183941324096,93.29859100559756,386.03107508203175,0.015747103640475366,-1.5518511459229438e-4,0.01559191852588307,0.02067546521191889,-0.020675465211918986,1.7139614387854532,0.3014318010550128,1.459706103993974,0.6030881787829959,0.33023211041227746,0.8726114649681529,0.7842484747642817,0.0930322331596217,0.07321131447587355,0.007913530206523838,0,0.004825323296660877,0.027176927343316695,0,0,0,0,0.013896931094383324,0.02329450915141431,0.0077205172746574015,0.08763172490293955,0.1007527504342791,0.16084303937881309,256.0445859872625,8.546226597182155,42.59679598533103,147.75487357652963,156.3011001737118,-0.08836299020387117,-0.019820918683748148,0.02235160404665582,0.07991120762828215,0.060090288944533984,0.22111782793084814,0.06922612700785286,6.652418990203476,14.421966842501902,1,32605.056938814905,39318.69107043816,0.6703952274422073,0.3323397913561848,6713.634131623254,1.0639104268922792,0.7861126348298835,-0.27779779206239574,476.0000000000016,479.32966608762945,476.0000000000016,127.18490638872862,142.23644084153693,136.35552982049842,5.8809110210385,0.8340587595212188,0.16594124047878128,0.8629690048939641,0.1370309951060359,0.3621216354308368,0.35870384325546506,0.25755572892400874,0.2880358309855646,0.34727479991800736,0.07528135693725649,0.028910245372745336,-0.02891024537274539,other,other,decline 10% or more,stayed between 30% & 70% regional pci,other
51061930302,8007,8007,6140,761,18,412,0,14,63,599,340794300,3184,3003,1880,1123,7826,115,355,1222,1360,240,6604,5441,140140700,5243,4128,281,285,566,1115,5441,4358,699,28,157,0,7,20,172,871,2282,2149,1364,785,0.05435819187488079,0.014694607717863533,0.053595269883654394,0.030667007411193457,0.1079534617585352,0.04536161512905699,0.2126645050543582,0.15614617940199335,0.7873354949456418,0.8438538205980066,-170,-41,-211,107,2476,-0.03966358415701726,-0.022928262472460936,-0.0625918466294782,-0.05651832565236484,0.05651832565236481,-0.5964912280701754,-0.14590747330960854,-0.37279151943462896,0.09596412556053811,0.5998062015503876,0.8009557066715677,0.7668290246034719,0.1284690314280463,0.09504183839140752,0.005146112846903143,0.0022480329711502436,0.02885498989156405,0.051454976895216685,0,0,0.0012865282117257857,8.742350443362058e-4,0.003675794890645102,0.007868115399025852,0.03161183605954788,0.07480954165105533,0.1600808674875942,0.16985138004246284,1782,62,255,427,489,-0.03412668206809577,-0.03342719303663878,0.022599987003652636,0.04319770559150745,0.009770512554868632,0.408903166590179,0.08869814020028613,1.624203821656051,2.4825581395348837,1,25756.4234515714,42562.045710003746,0.39746457867263235,0.4120715350223547,16805.622258432344,0.8404379578603993,0.8509581826338282,0.010520224773428843,2566,2583,2566,902,854,516,338,0.6347138203815729,0.3652861796184272,0.626040626040626,0.37395937395937395,0.49265687583444595,0.4716044844697666,0.39526730937773885,0.37423312883435583,0.3782991202346041,0.4305732484076433,-0.008673194340946822,0.008673194340946766,economic expansion with overall growth - moderate,economic expansion with overall growth,lt 10% change,stayed between 30% & 70% regional pci,other
51061930303,3681,3681,3179,234,0,18,0,0,75,175,206327500,1515,1483,1156,327,3563,61,179,473,409,118,3090,3783.0530384334625,122064699.62560336,3692.2597655110594,3439.6444687405638,25.9409351206866,9.8822609983568,35.8231961190434,252.61529677049572,3783.0530384334625,3497.70275210591,131.5575995406249,14.2057501851379,19.1468806843163,0,0,40.146685305824505,80.29337061164901,211.8509701522739,1338.428723964949,1305.076093095495,1101.8721013167833,203.2039917787117,0.0026764804282368685,0.017120404153802976,0.00702576112412178,0.03311815885489756,0.009702241552358649,0.05023856300870053,0.06841753094680496,0.13275329778276734,0.9315824690531951,0.8672467022172327,51.1177390016432,92.0590648793134,143.17680388095658,220.38470322950428,-349.64446874056375,0.014443923725566108,0.026092397730775777,0.04053632145634188,0.06433576683596239,-0.06433576683596243,5.172676476581922,3.5487951552641173,3.996762416317304,0.8724123441729922,-0.1016513398166954,0.9245714285714286,0.8636240152132573,0.03477551020408163,0.06356968215158924,0.0037551020408163266,0,0.005061224489795919,0.004889975550122249,0,0,0,0,0.010612244897959184,0.020374898125509373,0.02122448979591837,0.04754142895952187,0.056,0.1111111111111111,-318.7027521059099,102.44240045937511,-1.1468806843163009,94.70662938835099,197.1490298477261,-0.06094741335817133,0.028794171947507614,-1.7124893967366932e-4,0.0263169391636035,0.055111111111111104,-0.09111773489443153,0.7786885806451719,-0.05989908764907801,1.1795074570528852,1,32266.18775510204,56052.02390654713,0.6599552572706935,0.6855439642324889,23785.83615144509,1.052853048321184,1.1206681352078987,0.06781508688671467,-102.05303843346246,-129.2597655110594,-102.05303843346246,176.57127603505091,177.92390690450497,54.1278986832167,123.7960082212883,0.8442972077614765,0.1557027922385234,0.7795010114632501,0.22049898853674982,-0.03500830757317209,-0.026976369983890566,0.1319243026344935,0.1329349136929943,0.04912357670053683,0.609220356045474,-0.06479619629822642,0.06479619629822642,economic decline with low-income concentration - moderate,economic decline with low income concentration,lt 10% change,stayed between 30% & 70% regional pci,stayed above 60th pctile of per capita income
51061930304,2263,2263,2052,61,0,38,14,0,68,30,156957200,954,887,805,82,2263,33,72,175,91,39,2088,2341.782813470224,75560403.94110136,2285.580025946939,2129.206283790315,16.05793929236725,6.117310206616096,22.175249498983348,156.37374215662393,2341.782813470224,2165.1454812541842,81.43669212557677,8.793633422010638,11.852288525318686,0,0,24.851572714377888,49.703145428755775,131.13983755433256,828.5132011085675,807.8672791612381,682.0800880376946,125.78719112354347,0.0026764804282368685,0.014582412726469289,0.00702576112412178,0.01723376049491825,0.009702241552358649,0.031816173221387536,0.06841753094680494,0.07733097657976137,0.9315824690531951,0.9226690234202386,26.882689793383904,22.94206070763275,49.82475050101665,18.626257843376067,-41.206283790314956,0.01190593229823242,0.010207999370796469,0.022113931669028888,0.00891344563295643,-0.008913445632956485,4.394527804771006,1.4287051588579422,2.246863130144305,0.11911371811208564,-0.019352884736448094,0.9245714285714286,0.9067609368095448,0.03477551020408163,0.02695536897923111,0.0037551020408163266,0,0.005061224489795919,0.016791869200176758,0,0.0061864781263809105,0,0,0.010612244897959184,0.030048608042421564,0.02122448979591837,0.013256738842244807,0.055999999999999994,0.04021210782147592,-113.14548125418423,-20.43669212557677,26.147711474681316,-19.703145428755775,-40.13983755433256,-0.017810491761883762,-0.00782014122485052,0.01173064471038084,-0.007967750953673561,-0.015787892178524075,-0.052257680711895384,-0.2509518939455822,2.206131872239269,-0.39641646939625097,1,32266.187755102044,69358.02032699955,0.6607009694258016,0.8293591654247392,37091.83257189751,1.052853048321184,1.3866996744160598,0.3338466260948758,-78.78281347022403,-22.580025946938804,-78.78281347022403,125.4867988914325,79.13272083876188,122.91991196230538,-43.787191123543465,0.8442972077614765,0.15570279223852343,0.9075535512965051,0.09244644870349493,-0.009879341650959552,-0.03364223745133646,0.1514602286644662,0.09551171994952005,0.18021331236327237,-0.3481053256093248,0.06325634353502851,-0.0632563435350285,other,other,increase 10% or greater,stayed between 30% & 70% regional pci,stayed above 60th pctile of per capita income
51061930401,6652,6652,5550,339,8,190,15,22,181,347,299846300,2145,1994,1854,140,6631,110,246,433,686,136,6198,2961.979344089583,79991864.6343219,2961.944719255774,2553.1385593850373,47.160101701223965,12.177592779269949,59.33769448049392,408.80615987073674,2961.979344089583,2710.114003260088,59.59646955422109,0.02004595641548478,58.31955408948551,0.0455589918533745,15.02426494944379,87.24789145561311,31.611555832462347,91.20802538668343,1072.4730612084131,1016.2699717266063,854.9863232227256,161.28364850388067,0.004111350458400764,0.016588749811491478,0.015922006036990972,0.020509727039662192,0.02003335649539174,0.037098476851153674,0.13801951036191332,0.06529935153068919,0.8619804896380867,0.9347006484693108,97.82240722073006,88.83989829877603,186.66230551950608,24.193840129263265,3644.8614406149627,0.012477399353090713,0.00458772100267122,0.017065120355761933,-0.07272015883122412,0.07272015883122407,8.032983939753201,1.8837936114219689,3.145762691890019,0.05918169172625306,1.4276003263578785,0.914967219021269,0.8343355381840049,0.020120487900478295,0.050962116656644615,6.767756991784918e-6,0.0012026458208057728,0.01968938581758107,0.028562838244137103,1.538126589042027e-5,0.002254960914010824,0.005072373303150689,0.0022586086815159037,0.029455941895648267,0.027209861695730607,0.010672443038990443,0.05216476247745039,0.03079293093946874,0.103126879134095,2839.885996739912,279.4035304457789,131.6804459105145,315.38844416753767,594.7919746133166,-0.08063168083726413,0.03084162875616632,0.008873452426556034,0.04149231943845995,0.07233394819462627,1.0478843300775234,4.688256410752261,2.2579124269102615,9.976998469770377,1,27006.219605798375,45076.11244738424,0.459358687546607,0.47690014903129657,18069.892841585868,0.8812190907523658,0.9012228169147558,0.02000372616238999,3690.020655910417,3669.055280744226,3690.020655910417,1072.5269387915869,977.7300282733937,999.0136767772744,-21.28364850388067,0.8412984216882198,0.15870157831178022,0.9297893681043129,0.07021063189568706,1.2387318564359036,1.2457955398215685,1.0000502367706217,0.9116592888326096,1.1684557397499205,-0.1319640813021945,0.08849094641609312,-0.08849094641609316,economic expansion with overall growth - moderate,economic expansion with overall growth,lt 10% change,stayed between 30% & 70% regional pci,statyed between 40th and 60th percentile of per capita income
51061930402,6074,6074,5081,330,0,72,0,0,47,544,292970900,2008,1980,1720,260,6074,50,81,401,874,31,5673,4890.1641480963135,151290196.4332953,4890.160208542002,4621.149247469121,91.00112558694615,30.000428795027105,121.00155438197325,269.0109610728804,4890.1641480963135,4460.151766639906,243.00570833379834,6.163928514634352e-4,50.000830790365015,0,26,80.00174197979761,31.00348395959523,274.00919229339354,1633.0580749264836,1602.056627743267,1509.0478106455223,93.00881709774485,0.006134856020181743,0.008231807704972012,0.018609027456398627,0.005103720777082647,0.02474388347658037,0.01333552848205466,0.05501066419111979,0.06601909779387553,0.9449893358088802,0.9339809022061245,19.999571204972895,-60.001125586946145,-40.00155438197325,131.98903892711962,1051.8507525308787,0.0020969516847902693,-0.01350530667931598,-0.01140835499452571,0.011008433602755746,-0.011008433602755718,0.6666428450612026,-0.6593448729336722,-0.3305871117630259,0.4906455796474449,0.22761670229693381,0.9120658594612194,0.8365162989792558,0.04969275079005226,0.054329930852815275,1.2604747668918028e-7,0,0.010224775544565265,0.011853803095159697,0,0,0.005316794940333753,0.004280540006585446,0.016359725268310553,0.007737899242673691,0.0063399679480421,0.08956206783009549,0.05603271873809436,0.14389199868291078,620.8482333600941,86.99429166620166,21.999169209634985,512.9965160404048,599.9908077066065,-0.0755495604819636,0.004637180062763015,0.0016290275505944328,0.08322209988205338,0.08785927994481642,0.13919890305163662,0.3579927906331495,0.43997607363504343,16.546415128988695,1,30937.65195840939,48233.602239051696,0.6114839671886652,0.5529061102831595,17295.950280642304,1.009502622979086,0.9643516381445746,-0.04515098483451141,1183.8358519036865,1183.8397914579982,1183.8358519036865,374.94192507351636,377.943372256733,210.9521893544777,166.99118290225516,0.9419441139051612,0.058055886094838915,0.8686868686868687,0.13131313131313133,0.24208609554142999,0.24208509490720073,0.2295949732776009,0.23143290374027092,0.13979158769279756,1.7954338966246688,-0.07325724521829247,0.07325724521829241,other,other,lt 10% change,stayed between 30% & 70% regional pci,other
